Katman,cbs_id,component_voltage,voltage_level,EDBS_IDATE,TESIS_TARIHI,EDBS_freq_pct,Kurulum_Tarihi,Ekipman_Tipi,Bakım Olanlar,Son Bakımdan İtibaren Süre,voltage_mapped,Equipment_Type,MARKA,MARKA_MODEL,FIRMA,kVa_rating
AGANAHTAR,75330617,400,AG,2020-11-12,2019-12-30,0.003306648103028193,2019-12-30,Sigorta,,,400,anahtar,,,,
AGANAHTAR,102783547,400,AG,2025-02-13,2025-02-13,0.000652627915071354,2025-02-13,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81760308,400,AG,2021-10-01,,0.000870170553428472,2021-10-01,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81569951,400,AG,2021-09-23,,0.002610511660285416,2021-09-23,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81957659,400,AG,2021-10-11,2019-11-01,0.0005656108597285068,2019-11-01,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56396954,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56400615,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,102908322,400,AG,2025-05-15,,4.35085276714236e-05,2025-05-15,Sigorta,,,400,anahtar,,,,
AGANAHTAR,101100182,400,AG,2024-03-01,1973-01-01,0.000652627915071354,1973-01-01,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56392017,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,95802899,400,AG,2023-05-09,,0.0009136790810998956,2023-05-09,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56405712,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56391492,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,95467552,400,AG,2023-04-25,2021-05-01,0.0007831534980856248,2021-05-01,Sigorta,,,400,anahtar,,,,
AGANAHTAR,102783554,400,AG,2025-02-13,2025-02-13,0.000652627915071354,2025-02-13,Sigorta,,,400,anahtar,,,,
AGANAHTAR,98603741,400,AG,2023-09-22,2023-09-22,0.001914375217542638,2023-09-22,Sigorta,,,400,anahtar,,,,
AGANAHTAR,102950272,400,AG,2025-06-24,2024-11-27,0.0004785938043856596,2024-11-27,Sigorta,,,400,anahtar,,,,
AGANAHTAR,86396938,400,AG,2022-05-11,2022-05-11,0.002610511660285416,2022-05-11,Sigorta,,,400,anahtar,,,,
AGANAHTAR,84040415,400,AG,2022-01-14,2020-08-18,0.002436477549599721,2020-08-18,Sigorta,,,400,anahtar,,,,
AGANAHTAR,101193438,400,AG,2024-03-21,,8.70170553428472e-05,2024-03-21,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56385735,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56393039,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,90870180,400,AG,2022-12-21,2022-12-21,0.0002610511660285416,2022-12-21,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56400959,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,86397066,400,AG,2022-05-11,2022-05-11,0.002610511660285416,2022-05-11,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81683186,400,AG,2021-09-28,2021-09-28,0.000870170553428472,2021-09-28,Sigorta,,,400,anahtar,,,,
AGANAHTAR,95541760,400,AG,2023-04-27,,0.0005221023320570832,2023-04-27,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81386442,400,AG,2021-09-15,2019-11-01,0.002523494604942569,2019-11-01,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56386606,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81362262,400,AG,2021-09-14,2019-10-29,0.001305255830142708,2019-10-29,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56388434,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56398235,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,102922030,400,AG,2025-05-28,2024-09-03,0.001044204664114166,2024-09-03,Sigorta,,,400,anahtar,,,,
AGANAHTAR,102613313,400,AG,2024-12-20,,0.0003045596936999652,2024-12-20,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56400982,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56400957,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,95858000,400,AG,2023-05-11,,0.001348764357814132,2023-05-11,Sigorta,,,400,anahtar,,,,
AGANAHTAR,86515435,400,AG,2022-05-17,2022-05-17,0.001131221719457014,2022-05-17,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56405678,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,86011693,400,AG,2022-04-21,2022-04-21,0.0002610511660285416,2022-04-21,Sigorta,,,400,anahtar,,,,
AGANAHTAR,101117025,400,AG,2024-03-05,2024-03-05,0.002305951966585451,2024-03-05,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56404356,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56406924,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56399131,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56406058,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,83667655,400,AG,2021-12-30,2021-01-30,0.0009136790810998956,2021-01-30,Sigorta,,,400,anahtar,,,,
AGANAHTAR,86396708,400,AG,2022-05-11,2022-05-11,0.002610511660285416,2022-05-11,Sigorta,,,400,anahtar,,,,
AGANAHTAR,90870177,400,AG,2022-12-21,2022-12-21,0.0002610511660285416,2022-12-21,Sigorta,,,400,anahtar,,,,
AGANAHTAR,87361060,400,AG,2022-06-29,2022-06-29,0.0002610511660285416,2022-06-29,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81660072,400,AG,2021-09-27,,0.0003480682213713888,2021-09-27,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56388048,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,84101938,400,AG,2022-01-17,2020-06-28,0.001957883745214062,2020-06-28,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56390131,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,90072392,400,AG,2022-11-10,,0.001131221719457014,2022-11-10,Sigorta,,,400,anahtar,,,,
AGANAHTAR,75331539,400,AG,2020-11-12,2019-12-30,0.003306648103028193,2019-12-30,Sigorta,,,400,anahtar,,,,
AGANAHTAR,72523215,400,AG,2020-05-12,,8.70170553428472e-05,2020-05-12,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56387031,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,100670340,400,AG,2023-10-05,2023-10-05,0.0005221023320570832,2023-10-05,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56394062,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56394021,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56391296,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56396217,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,72372845,400,AG,2020-04-15,,0.01496693351896972,2020-04-15,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56390948,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,95834019,400,AG,2023-05-10,,0.00217542638357118,2023-05-10,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56389071,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,100705045,400,AG,2023-10-19,2023-10-19,0.0009571876087713191,2023-10-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56387404,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,102897079,400,AG,2025-05-07,2024-05-02,0.0006961364427427776,2024-05-02,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56404492,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56389929,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56391376,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56396487,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56403143,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,95834028,400,AG,2023-05-10,,0.00217542638357118,2023-05-10,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56401659,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56392069,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,72371928,400,AG,2020-04-15,,0.01496693351896972,2020-04-15,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56401444,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56390454,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56387958,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56388784,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,72371962,400,AG,2020-04-15,,0.01496693351896972,2020-04-15,Sigorta,,,400,anahtar,,,,
AGANAHTAR,102936631,400,AG,2025-06-12,,0.0004785938043856596,2025-06-12,Sigorta,,,400,anahtar,,,,
AGANAHTAR,72391633,400,AG,2020-04-24,2019-12-30,0.0006961364427427776,2019-12-30,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81877781,400,AG,2021-10-07,,0.0005656108597285068,2021-10-07,Sigorta,,,400,anahtar,,,,
AGANAHTAR,90870179,400,AG,2022-12-21,2022-12-21,0.0002610511660285416,2022-12-21,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56407951,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56400384,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,83946690,400,AG,2022-01-10,,0.0004785938043856596,2022-01-10,Sigorta,,,400,anahtar,,,,
AGANAHTAR,102241915,400,AG,2024-09-13,2024-09-13,0.000652627915071354,2024-09-13,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56395929,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,100965069,400,AG,2024-01-10,2024-01-10,0.0004785938043856596,2024-01-10,Sigorta,,,400,anahtar,,,,
AGANAHTAR,72374782,400,AG,2020-04-15,,0.01496693351896972,2020-04-15,Sigorta,,,400,anahtar,,,,
AGANAHTAR,82003587,400,AG,2021-10-13,,0.0001305255830142708,2021-10-13,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56385410,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81571075,400,AG,2021-09-23,,0.002610511660285416,2021-09-23,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56387403,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56385225,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56395193,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81233263,400,AG,2021-09-08,2019-07-08,0.001479289940828402,2019-07-08,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56403016,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,65508879,400,AG,2019-02-24,,0.007788026453184824,2019-02-24,Sigorta,,,400,anahtar,,,,
AGANAHTAR,102902190,400,AG,2025-05-12,,0.0004785938043856596,2025-05-12,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56394474,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56390861,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56392606,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56403335,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56402430,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81386488,400,AG,2021-09-15,2019-11-01,0.002523494604942569,2019-11-01,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56391829,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,72371950,400,AG,2020-04-15,,0.01496693351896972,2020-04-15,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56407946,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,90870178,400,AG,2022-12-21,2022-12-21,0.0002610511660285416,2022-12-21,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56391590,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56393761,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81386445,400,AG,2021-09-15,2019-11-01,0.002523494604942569,2019-11-01,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56407180,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56391288,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,102921939,400,AG,2025-05-28,2024-09-03,0.001044204664114166,2024-09-03,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56403447,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56399599,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56385036,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56390335,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56392047,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56401994,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,86397258,400,AG,2022-05-11,,0.002610511660285416,2022-05-11,Sigorta,,,400,anahtar,,,,
AGANAHTAR,80760642,400,AG,2021-08-17,2019-08-13,0.001392272885485555,2019-08-13,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56388382,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,95858809,400,AG,2023-05-11,,0.001348764357814132,2023-05-11,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56396571,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81256438,400,AG,2021-09-09,2019-09-12,0.001653324051514097,2019-09-12,Sigorta,,,400,anahtar,,,,
AGANAHTAR,102783553,400,AG,2025-02-13,2025-02-13,0.000652627915071354,2025-02-13,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56387177,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56400407,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56402334,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56397233,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,84041250,400,AG,2022-01-14,2020-08-18,0.002436477549599721,2020-08-18,Sigorta,,,400,anahtar,,,,
AGANAHTAR,84040331,400,AG,2022-01-14,2020-08-18,0.002436477549599721,2020-08-18,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56390125,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,88470423,400,AG,2022-08-23,2022-08-23,0.001827358162199791,2022-08-23,Sigorta,,,400,anahtar,,,,
AGANAHTAR,86397070,400,AG,2022-05-11,2022-05-11,0.002610511660285416,2022-05-11,Sigorta,,,400,anahtar,,,,
AGANAHTAR,95407699,400,AG,2023-04-23,2021-07-14,0.000652627915071354,2021-07-14,Sigorta,,,400,anahtar,,,,
AGANAHTAR,102822034,400,AG,2025-03-20,2024-06-06,0.001000696136442743,2024-06-06,Sigorta,,,400,anahtar,,,,
AGANAHTAR,97482622,400,AG,2023-09-12,2023-09-12,0.0009571876087713191,2023-09-12,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56400614,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56379915,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56392583,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,72372704,400,AG,2020-04-15,,0.01496693351896972,2020-04-15,Sigorta,,,400,anahtar,,,,
AGANAHTAR,101016950,400,AG,2024-02-09,,0.0003045596936999652,2024-02-09,Sigorta,,,400,anahtar,,,,
AGANAHTAR,95834063,400,AG,2023-05-10,,0.00217542638357118,2023-05-10,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56406123,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81279742,400,AG,2021-09-10,2019-08-27,0.000870170553428472,2019-08-27,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56394045,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,83789267,400,AG,2022-01-05,2021-01-30,0.0007396449704142012,2021-01-30,Sigorta,,,400,anahtar,,,,
AGANAHTAR,100705051,400,AG,2023-10-19,2023-10-19,0.0009571876087713191,2023-10-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,72371849,400,AG,2020-04-15,,0.01496693351896972,2020-04-15,Sigorta,,,400,anahtar,,,,
AGANAHTAR,98606081,400,AG,2023-09-25,2023-09-25,0.001435781413156979,2023-09-25,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56400989,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,95407698,400,AG,2023-04-23,2021-07-14,0.000652627915071354,2021-07-14,Sigorta,,,400,anahtar,,,,
AGANAHTAR,86397109,400,AG,2022-05-11,2022-05-11,0.002610511660285416,2022-05-11,Sigorta,,,400,anahtar,,,,
AGANAHTAR,84100166,400,AG,2022-01-17,2020-09-27,0.001957883745214062,2020-09-27,Sigorta,,,400,anahtar,,,,
AGANAHTAR,72470121,400,AG,2020-05-08,,4.35085276714236e-05,2020-05-08,Sigorta,,,400,anahtar,,,,
AGANAHTAR,60984681,400,AG,2018-11-14,,0.00108771319178559,2018-11-14,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56389101,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56387965,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,85405517,400,AG,2022-03-21,2022-03-21,0.0003480682213713888,2022-03-21,Sigorta,,,400,anahtar,,,,
AGANAHTAR,75332792,400,AG,2020-11-12,2019-12-30,0.003306648103028193,2019-12-30,Sigorta,,,400,anahtar,,,,
AGANAHTAR,75427973,400,AG,2020-11-17,,0.001000696136442743,2020-11-17,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56394329,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56404498,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56397543,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56389131,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56397865,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56390610,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56402455,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81514324,400,AG,2021-09-21,2019-11-23,0.0006091193873999304,2019-11-23,Sigorta,,,400,anahtar,,,,
AGANAHTAR,72372152,400,AG,2020-04-15,,0.01496693351896972,2020-04-15,Sigorta,,,400,anahtar,,,,
AGANAHTAR,72391634,400,AG,2020-04-24,2019-12-30,0.0006961364427427776,2019-12-30,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81386489,400,AG,2021-09-15,2019-11-01,0.002523494604942569,2019-11-01,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56384642,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,83810537,400,AG,2022-01-05,2021-01-30,0.0007396449704142012,2021-01-30,Sigorta,,,400,anahtar,,,,
AGANAHTAR,85678528,400,AG,2022-04-04,2022-04-04,0.0003480682213713888,2022-04-04,Sigorta,,,400,anahtar,,,,
AGANAHTAR,72374783,400,AG,2020-04-15,,0.01496693351896972,2020-04-15,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81571288,400,AG,2021-09-23,,0.002610511660285416,2021-09-23,Sigorta,,,400,anahtar,,,,
AGANAHTAR,65509924,400,AG,2019-02-24,,0.007788026453184824,2019-02-24,Sigorta,,,400,anahtar,,,,
AGANAHTAR,77419956,400,AG,2021-03-09,,8.70170553428472e-05,2021-03-09,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56400731,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56391505,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81760295,400,AG,2021-10-01,,0.000870170553428472,2021-10-01,Sigorta,,,400,anahtar,,,,
AGANAHTAR,97482694,400,AG,2023-09-12,2023-09-12,0.0009571876087713191,2023-09-12,Sigorta,,,400,anahtar,,,,
AGANAHTAR,101254502,400,AG,2024-04-21,,4.35085276714236e-05,2024-04-21,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56357120,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,88470097,400,AG,2022-08-23,2022-08-23,0.001827358162199791,2022-08-23,Sigorta,,,400,anahtar,,,,
AGANAHTAR,96000144,400,AG,2023-05-18,,4.35085276714236e-05,2023-05-18,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56357892,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56392371,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56355175,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,102951887,400,AG,2025-06-26,2024-11-26,0.000652627915071354,2024-11-26,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56390506,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56388410,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56384998,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56388105,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56396215,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56391406,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,88470212,400,AG,2022-08-23,2022-08-23,0.001827358162199791,2022-08-23,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56393700,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56394689,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56390707,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56404810,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,65508415,400,AG,2019-02-24,,0.007788026453184824,2019-02-24,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56387382,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,102433691,400,AG,2024-11-21,,0.0001740341106856944,2024-11-21,Sigorta,,,400,anahtar,,,,
AGANAHTAR,95432049,400,AG,2023-04-24,2021-04-01,0.001957883745214062,2021-04-01,Sigorta,,,400,anahtar,,,,
AGANAHTAR,72372207,400,AG,2020-04-15,,0.01496693351896972,2020-04-15,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56365884,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,56387770,400,AG,2018-09-19,,0.1722067525234946,2018-09-19,Sigorta,,,400,anahtar,,,,
AGANAHTAR,81571293,400,AG,2021-09-23,,0.002610511660285416,2021-09-23,Sigorta,,,400,anahtar,,,,
AGANAHTAR,98603680,400,AG,2023-09-22,2023-09-22,0.001914375217542638,2023-09-22,Sigorta,,,400,anahtar,,,,
